"Experimento Condutividade Térmica","","","","","","","","","","","","","","","","","","","","","","",""
"Teflon","","","","","","Argamassa de Rejunte (de Revestimento)","","","","","","Fibra de Vidro","","","","","","Resina stycast 10% AlN","","","","",""
"1.5A","","2A","","2.5A","","1.5A","","2A","","2.5A","","1.5A","","2A","","2.5A","","1.0 A","","1.5 A","","2.0 A",""
"Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)","Tempo (min)","Temperatura (ºC)"
"","","","","","","","","","","","","22.43","34.25","22.43","48.25","","","1051","31.36","1051","42.3","",""
"","","","","","","","","","","","","22.44","34.25","22.44","48.25","","","1051.5","31.4","1051.5","42.3","",""
"","","","","","","","","","","","","22.46","34.25","22.46","48.5","","","1052","31.46","1052","42.3","",""
"","","","","","","","","","","","","22.47","34.25","22.47","48.5","","","1052.5","31.39","1052.5","42.33","",""
"","","","","","","","","","","","","22.48","34.25","22.48","48.5","","","1053","31.4","1053","42.35","",""
"","","","","","","","","","","","","22.49","34.25","22.49","48.5","","","1053.5","31.37","1053.5","42.38","",""
"","","","","","","","","","","","","22.5","34.25","22.5","48.25","","","1054","31.45","1054","42.37","",""
"","","","","","","","","","","","","22.51","34.25","22.51","48.5","","","1054.5","31.44","1054.5","42.34","",""
"","","","","","","","","","","","","22.52","34.25","22.52","48.5","","","1055","31.47","1055","42.35","",""
"","","","","","","","","","","","","22.53","34.25","22.53","48.5","","","1055.5","31.4","1055.5","42.38","",""
"","","","","","","","","","","","","22.54","34.25","22.54","48.5","","","1056","31.48","1056","42.39","",""
"","","","","","","","","","","","","22.55","34.25","22.55","48.5","","","1056.5","31.42","1056.5","42.38","",""
"","","","","","","","","","","","","22.56","34.25","22.56","48.5","","","1057","31.44","1057","42.39","",""
"","","","","","","","","","","","","22.57","34.25","22.57","48.5","","","1057.5","31.46","1057.5","42.33","",""
"","","","","","","","","","","","","22.58","34.25","22.58","48.5","","","1058","31.36","1058","42.39","",""
"","","","","","","","","","","","","22.59","34.25","22.59","48.5","","","1058.5","31.4","1058.5","42.4","",""
"","","","","","","","","","","","","22.61","34.25","22.61","48.5","","","1059","31.47","1059","42.35","",""
"","","","","","","","","","","","","22.62","34.25","22.62","48.5","","","1059.5","31.48","1059.5","31.48","",""
"","","","","","","","","","","","","22.63","34.25","22.63","48.5","","","1060","31.49","1060","31.49","",""
"","","","","","","","","","","","","22.64","34.25","22.64","48.5","","","1060.5","31.47","1060.5","31.47","",""
"","","","","","","","","","","","","22.65","34.25","22.65","48.5","","","1061","31.55","1061","31.55","",""
"","","","","","","","","","","","","22.66","34.25","22.66","48.5","","","1061.5","31.41","1061.5","31.41","",""
"","","","","","","","","","","","","22.67","34.25","22.67","48.5","","","1062","31.4","1062","31.4","",""
"","","","","","","","","","","","","22.68","34.25","22.68","48.5","","","1062.5","31.47","1062.5","31.47","",""
"","","","","","","","","","","","","22.69","34.25","22.69","48.5","","","1063","31.41","1063","31.41","",""
"","","","","","","","","","","","","22.7","34.25","22.7","48.5","","","1063.5","31.39","1063.5","31.39","",""
"","","","","","","","","","","","","22.71","34.5","","","","","1064","31.44","1064","31.44","",""
"","","","","","","","","","","","","22.72","34.25","","","","","1064.5","31.45","1064.5","31.45","",""
"","","","","","","","","","","","","22.73","34.25","","","","","1065","31.47","1065","31.47","",""
"","","","","","","","","","","","","22.74","34.5","","","","","1065.5","31.51","1065.5","31.51","",""
"","","","","","","","","","","","","22.75","34.25","","","","","1066","31.46","1066","31.46","",""
"","","","","","","","","","","","","22.77","34.25","","","","","1066.5","31.42","1066.5","31.42","",""
"","","","","","","","","","","","","22.78","34.5","","","","","1067","31.48","1067","31.48","",""
"","","","","","","","","","","","","22.79","34.5","","","","","1067.5","31.44","1067.5","31.44","",""
"","","","","","","","","","","","","22.8","34.25","","","","","1068","31.48","1068","31.48","",""
"","","","","","","","","","","","","22.81","34.25","","","","","1068.5","31.42","1068.5","31.42","",""
"","","","","","","","","","","","","22.82","34.25","","","","","1069","31.51","1069","31.51","",""
"","","","","","","","","","","","","22.83","34.25","","","","","1069.5","31.46","1069.5","31.46","",""
"","","","","","","","","","","","","22.84","34.5","","","","","1070","31.44","1070","31.44","",""
"","","","","","","","","","","","","22.85","34.5","","","","","1070.5","31.48","1070.5","31.48","",""
"","","","","","","","","","","","","22.86","34.5","","","","","1071","31.47","1071","31.47","",""
"","","","","","","","","","","","","22.87","34.25","","","","","1071.5","31.39","1071.5","31.39","",""
"","","","","","","","","","","","","22.88","34.5","","","","","1072","31.48","1072","31.48","",""
"","","","","","","","","","","","","22.89","34.5","","","","","1072.5","31.44","1072.5","31.44","",""
"","","","","","","","","","","","","22.9","34.5","","","","","1073","31.47","1073","31.47","",""
"","","","","","","","","","","","","22.92","34.5","","","","","1073.5","31.42","1073.5","31.42","",""
"","","","","","","","","","","","","22.93","34.5","","","","","1074","31.46","1074","31.46","",""
"","","","","","","","","","","","","22.94","34.25","","","","","1074.5","31.52","1074.5","31.52","",""
"","","","","","","","","","","","","22.95","34.5","","","","","1075","31.47","1075","31.47","",""
"","","","","","","","","","","","","22.96","34.5","","","","","1075.5","31.47","1075.5","31.47","",""
"","","","","","","","","","","","","22.97","34.5","","","","","1076","31.49","1076","31.49","",""
"","","","","","","","","","","","","22.98","34.5","","","","","1076.5","31.49","1076.5","31.49","",""
"","","","","","","","","","","","","22.99","34.5","","","","","1077","31.55","1077","31.55","",""
"","","","","","","","","","","","","23","34.5","","","","","1077.5","31.44","1077.5","31.44","",""
"","","","","","","","","","","","","23.01","34.5","","","","","1078","31.47","1078","31.47","",""
"","","","","","","","","","","","","23.02","34.5","","","","","1078.5","31.51","1078.5","31.51","",""
"","","","","","","","","","","","","23.03","34.5","","","","","1079","31.55","1079","31.55","",""
"","","","","","","","","","","","","23.04","34.5","","","","","1079.5","31.47","1079.5","31.47","",""
"","","","","","","","","","","","","23.05","34.5","","","","","1080","31.6","1080","31.6","",""
"","","","","","","","","","","","","23.07","34.5","","","","","1080.5","31.48","1080.5","31.48","",""
"","","","","","","","","","","","","23.08","34.5","","","","","1081","31.46","1081","31.46","",""
"","","","","","","","","","","","","23.09","34.5","","","","","1081.5","31.49","1081.5","31.49","",""
"","","","","","","","","","","","","23.1","34.5","","","","","1082","31.49","1082","31.49","",""
"","","","","","","","","","","","","23.11","34.5","","","","","1082.5","31.49","1082.5","31.49","",""
"","","","","","","","","","","","","23.12","34.5","","","","","1083","31.48","1083","31.48","",""
"","","","","","","","","","","","","23.13","34.5","","","","","1083.5","31.55","1083.5","31.55","",""
"","","","","","","","","","","","","23.14","34.5","","","","","1084","31.57","1084","31.57","",""
"","","","","","","","","","","","","23.15","34.5","","","","","1084.5","31.53","1084.5","31.53","",""
"","","","","","","","","","","","","23.16","34.5","","","","","1085","31.46","1085","31.46","",""
"","","","","","","","","","","","","23.17","34.5","","","","","1085.5","31.44","1085.5","31.44","",""
"","","","","","","","","","","","","23.18","34.5","","","","","1086","31.46","1086","31.46","",""
"","","","","","","","","","","","","23.19","34.5","","","","","1086.5","31.49","1086.5","31.49","",""
"","","","","","","","","","","","","23.2","34.5","","","","","1087","31.51","1087","31.51","",""
"","","","","","","","","","","","","23.22","34.5","","","","","1087.5","31.55","1087.5","31.55","",""
"","","","","","","","","","","","","23.23","34.5","","","","","1088","31.53","1088","31.53","",""
"","","","","","","","","","","","","23.24","34.5","","","","","1088.5","31.52","1088.5","31.52","",""
"","","","","","","","","","","","","23.25","34.5","","","","","1089","31.49","1089","31.49","",""
"","","","","","","","","","","","","23.26","34.5","","","","","1089.5","31.55","1089.5","31.55","",""
"","","","","","","","","","","","","23.27","34.5","","","","","1090","31.53","1090","31.53","",""
"","","","","","","","","","","","","23.28","34.5","","","","","1090.5","31.58","1090.5","31.58","",""
"","","","","","","","","","","","","23.29","34.5","","","","","1091","31.49","1091","31.49","",""
"","","","","","","","","","","","","23.3","34.5","","","","","1091.5","31.52","1091.5","31.52","",""
"","","","","","","","","","","","","23.31","34.5","","","","","1092","31.57","1092","31.57","",""
"","","","","","","","","","","","","23.32","34.5","","","","","1092.5","31.52","1092.5","31.52","",""
"","","","","","","","","","","","","23.33","34.5","","","","","1093","31.57","1093","31.57","",""
"","","","","","","","","","","","","23.34","34.5","","","","","1093.5","31.48","1093.5","31.48","",""
"","","","","","","","","","","","","23.35","34.5","","","","","1094","31.52","1094","31.52","",""
"","","","","","","","","","","","","23.37","34.5","","","","","1094.5","31.53","1094.5","31.53","",""
"","","","","","","","","","","","","23.38","34.5","","","","","1095","31.55","1095","31.55","",""
"","","","","","","","","","","","","23.39","34.5","","","","","1095.5","31.51","1095.5","31.51","",""
"","","","","","","","","","","","","23.4","34.5","","","","","1096","31.49","1096","31.49","",""
"","","","","","","","","","","","","23.41","34.75","","","","","1096.5","31.55","1096.5","31.55","",""
"","","","","","","","","","","","","23.42","34.75","","","","","1097","31.6","1097","31.6","",""
"","","","","","","","","","","","","23.43","34.75","","","","","1097.5","31.53","1097.5","31.53","",""
"","","","","","","","","","","","","23.44","34.5","","","","","1098","31.62","1098","31.62","",""
"","","","","","","","","","","","","23.45","34.5","","","","","1098.5","31.66","1098.5","31.66","",""
"","","","","","","","","","","","","23.46","34.5","","","","","1099","31.52","1099","31.52","",""
"","","","","","","","","","","","","23.47","34.75","","","","","1099.5","31.53","1099.5","31.53","",""
"","","","","","","","","","","","","23.48","34.75","","","","","1100","31.45","1100","31.45","",""
"","","","","","","","","","","","","23.49","34.75","","","","","1100.5","31.55","1100.5","31.55","",""
"","","","","","","","","","","","","23.5","34.75","","","","","1101","31.57","1101","31.57","",""
"","","","","","","","","","","","","23.52","34.75","","","","","1101.5","31.58","1101.5","31.58","",""
"","","","","","","","","","","","","23.53","34.75","","","","","1102","31.58","1102","31.58","",""
"","","","","","","","","","","","","23.54","34.75","","","","","1102.5","31.49","1102.5","31.49","",""
"","","","","","","","","","","","","23.55","34.75","","","","","1103","31.57","1103","31.57","",""
"","","","","","","","","","","","","23.56","34.75","","","","","1103.5","31.6","1103.5","31.6","",""
"","","","","","","","","","","","","23.57","34.75","","","","","1104","31.6","1104","31.6","",""
"","","","","","","","","","","","","23.58","34.75","","","","","1104.5","31.49","1104.5","31.49","",""
"","","","","","","","","","","","","23.59","34.75","","","","","1105","31.51","1105","31.51","",""
"","","","","","","","","","","","","23.6","34.75","","","","","1105.5","31.55","1105.5","31.55","",""
"","","","","","","","","","","","","23.61","34.75","","","","","1106","31.53","1106","31.53","",""
"","","","","","","","","","","","","23.62","34.75","","","","","1106.5","31.55","1106.5","31.55","",""
"","","","","","","","","","","","","23.63","34.75","","","","","1107","31.62","1107","31.62","",""
"","","","","","","","","","","","","23.64","34.75","","","","","1107.5","31.57","1107.5","31.57","",""
"","","","","","","","","","","","","23.65","34.75","","","","","1108","31.59","1108","31.59","",""
"","","","","","","","","","","","","23.67","34.75","","","","","1108.5","31.53","1108.5","31.53","",""
"","","","","","","","","","","","","23.68","34.75","","","","","1109","31.58","1109","31.58","",""
"","","","","","","","","","","","","23.69","34.75","","","","","1109.5","31.53","1109.5","31.53","",""
"","","","","","","","","","","","","23.7","34.75","","","","","1110","31.53","1110","31.53","",""
"","","","","","","","","","","","","23.71","34.75","","","","","1110.5","31.62","1110.5","31.62","",""
"","","","","","","","","","","","","23.72","34.75","","","","","1111","31.62","1111","31.62","",""
"","","","","","","","","","","","","23.73","34.75","","","","","1111.5","31.52","1111.5","31.52","",""
"","","","","","","","","","","","","23.74","34.75","","","","","1112","31.51","1112","31.51","",""
"","","","","","","","","","","","","23.75","34.75","","","","","1112.5","31.57","1112.5","31.57","",""
"","","","","","","","","","","","","23.76","34.75","","","","","1113","31.55","1113","31.55","",""
"","","","","","","","","","","","","23.77","34.75","","","","","1113.5","31.59","1113.5","31.59","",""
"","","","","","","","","","","","","23.78","34.75","","","","","1114","31.55","1114","31.55","",""
"","","","","","","","","","","","","23.79","34.75","","","","","1114.5","31.58","1114.5","31.58","",""
"","","","","","","","","","","","","23.8","34.75","","","","","1115","31.62","1115","31.62","",""
"","","","","","","","","","","","","23.81","34.75","","","","","1115.5","31.6","1115.5","31.6","",""
"","","","","","","","","","","","","23.83","34.75","","","","","1116","31.62","1116","31.62","",""
"","","","","","","","","","","","","23.84","34.75","","","","","1116.5","31.62","1116.5","31.62","",""
"","","","","","","","","","","","","23.85","34.75","","","","","1117","31.55","1117","31.55","",""
"","","","","","","","","","","","","23.86","34.75","","","","","1117.5","31.6","1117.5","31.6","",""
"","","","","","","","","","","","","23.87","34.75","","","","","1118","31.62","1118","31.62","",""
"","","","","","","","","","","","","23.88","34.75","","","","","1118.5","31.64","1118.5","31.64","",""
"","","","","","","","","","","","","23.89","34.75","","","","","1119","31.62","1119","31.62","",""
"","","","","","","","","","","","","23.9","34.75","","","","","1119.5","31.59","1119.5","31.59","",""
"","","","","","","","","","","","","23.91","34.75","","","","","1120","31.58","1120","31.58","",""
"","","","","","","","","","","","","23.92","34.75","","","","","1120.5","31.57","1120.5","31.57","",""
"","","","","","","","","","","","","23.93","34.75","","","","","1121","31.53","1121","31.53","",""
"","","","","","","","","","","","","23.94","34.75","","","","","1121.5","31.6","1121.5","31.6","",""
"","","","","","","","","","","","","23.95","34.75","","","","","1122","31.55","1122","31.55","",""
"","","","","","","","","","","","","23.96","34.75","","","","","1122.5","31.64","1122.5","31.64","",""
"","","","","","","","","","","","","23.98","34.75","","","","","1123","31.64","1123","31.64","",""
"","","","","","","","","","","","","23.99","34.75","","","","","1123.5","31.64","1123.5","31.64","",""
"","","","","","","","","","","","","24","34.75","","","","","1124","31.62","1124","31.62","",""
"","","","","","","","","","","","","24.01","34.75","","","","","1124.5","31.66","1124.5","31.66","",""
"","","","","","","","","","","","","24.02","34.75","","","","","1125","31.64","1125","31.64","",""
"","","","","","","","","","","","","24.03","34.75","","","","","1125.5","31.64","1125.5","31.64","",""
"","","","","","","","","","","","","24.04","34.75","","","","","1126","31.62","1126","31.62","",""
"","","","","","","","","","","","","24.05","34.75","","","","","1126.5","31.59","1126.5","31.59","",""
"","","","","","","","","","","","","24.06","34.75","","","","","1127","31.62","1127","31.62","",""
"","","","","","","","","","","","","24.07","35","","","","","1127.5","31.62","1127.5","31.62","",""
"","","","","","","","","","","","","24.08","34.75","","","","","1128","31.67","1128","31.67","",""
"","","","","","","","","","","","","24.09","34.75","","","","","1128.5","31.62","1128.5","31.62","",""
"","","","","","","","","","","","","24.1","35","","","","","1129","31.66","1129","31.66","",""
"","","","","","","","","","","","","24.11","34.75","","","","","1129.5","31.64","1129.5","31.64","",""
"","","","","","","","","","","","","24.13","34.75","","","","","1130","31.64","1130","31.64","",""
"","","","","","","","","","","","","24.14","34.75","","","","","1130.5","31.65","1130.5","31.65","",""
"","","","","","","","","","","","","24.15","35","","","","","1131","31.6","1131","31.6","",""
"","","","","","","","","","","","","24.16","35","","","","","1131.5","31.64","1131.5","31.64","",""
"","","","","","","","","","","","","24.17","35","","","","","1132","31.62","1132","31.62","",""
"","","","","","","","","","","","","24.18","35","","","","","1132.5","31.64","1132.5","31.64","",""
"","","","","","","","","","","","","24.19","35","","","","","1133","31.73","1133","31.73","",""
"","","","","","","","","","","","","24.2","34.75","","","","","1133.5","31.73","1133.5","31.73","",""
"","","","","","","","","","","","","24.21","35","","","","","1134","31.66","1134","31.66","",""
"","","","","","","","","","","","","24.22","35","","","","","1134.5","31.69","1134.5","31.69","",""
"","","","","","","","","","","","","24.23","35","","","","","1135","31.64","1135","31.64","",""
"","","","","","","","","","","","","24.24","35","","","","","1135.5","31.7","1135.5","31.7","",""
"","","","","","","","","","","","","24.25","35","","","","","1136","31.62","1136","31.62","",""
"","","","","","","","","","","","","24.26","35","","","","","1136.5","31.71","1136.5","31.71","",""
"","","","","","","","","","","","","24.28","35","","","","","1137","31.65","1137","31.65","",""
"","","","","","","","","","","","","24.29","35","","","","","1137.5","31.69","1137.5","31.69","",""
"","","","","","","","","","","","","24.3","35","","","","","1138","31.71","1138","31.71","",""
"","","","","","","","","","","","","24.31","35","","","","","1138.5","31.67","1138.5","31.67","",""
"","","","","","","","","","","","","24.32","35","","","","","1139","31.76","1139","31.76","",""
"","","","","","","","","","","","","24.33","35","","","","","1139.5","31.73","1139.5","31.73","",""
"","","","","","","","","","","","","24.34","35","","","","","1140","31.65","1140","31.65","",""
"","","","","","","","","","","","","24.35","35","","","","","1140.5","31.78","1140.5","31.78","",""
"","","","","","","","","","","","","24.36","35","","","","","1141","31.71","1141","31.71","",""
"","","","","","","","","","","","","24.37","35","","","","","1141.5","31.77","1141.5","31.77","",""
"","","","","","","","","","","","","24.38","35","","","","","1142","31.73","1142","31.73","",""
"","","","","","","","","","","","","24.39","35","","","","","1142.5","31.71","1142.5","31.71","",""
"","","","","","","","","","","","","24.4","35","","","","","1143","31.73","1143","31.73","",""
"","","","","","","","","","","","","24.41","35","","","","","1143.5","31.69","1143.5","31.69","",""
"","","","","","","","","","","","","24.43","35","","","","","1144","31.75","1144","31.75","",""
"","","","","","","","","","","","","24.44","35","","","","","1144.5","31.7","1144.5","31.7","",""
"","","","","","","","","","","","","24.45","35","","","","","1145","31.77","1145","31.77","",""
"","","","","","","","","","","","","24.46","35","","","","","1145.5","31.73","1145.5","31.73","",""
"","","","","","","","","","","","","24.47","35","","","","","1146","31.73","1146","31.73","",""
"","","","","","","","","","","","","24.48","35","","","","","1146.5","31.75","1146.5","31.75","",""
"","","","","","","","","","","","","24.49","35","","","","","1147","31.76","1147","31.76","",""
"","","","","","","","","","","","","24.5","35","","","","","1147.5","31.73","1147.5","31.73","",""
"","","","","","","","","","","","","24.51","35","","","","","1148","31.78","1148","31.78","",""
"","","","","","","","","","","","","24.52","35","","","","","1148.5","31.73","1148.5","31.73","",""
"","","","","","","","","","","","","24.53","35.25","","","","","1149","31.7","1149","31.7","",""
"","","","","","","","","","","","","24.54","35.25","","","","","1149.5","31.8","1149.5","31.8","",""
"","","","","","","","","","","","","24.55","35.25","","","","","1150","31.8","1150","31.8","",""
"","","","","","","","","","","","","24.56","35","","","","","1150.5","31.75","1150.5","31.75","",""
"","","","","","","","","","","","","24.58","35","","","","","1151","31.8","1151","31.8","",""
"","","","","","","","","","","","","24.59","35.25","","","","","1151.5","31.76","1151.5","31.76","",""
"","","","","","","","","","","","","24.6","35","","","","","1152","31.76","1152","31.76","",""
"","","","","","","","","","","","","24.61","35","","","","","1152.5","31.76","1152.5","31.76","",""
"","","","","","","","","","","","","24.62","35.25","","","","","1153","31.67","1153","31.67","",""
"","","","","","","","","","","","","24.63","35.25","","","","","1153.5","31.8","1153.5","31.8","",""
"","","","","","","","","","","","","24.64","35","","","","","1154","31.77","1154","31.77","",""
"","","","","","","","","","","","","24.65","35.25","","","","","1154.5","31.76","1154.5","31.76","",""
"","","","","","","","","","","","","24.66","35","","","","","1155","31.77","1155","31.77","",""
"","","","","","","","","","","","","24.67","35.25","","","","","1155.5","31.7","1155.5","31.7","",""
"","","","","","","","","","","","","24.68","35.25","","","","","1156","31.76","1156","31.76","",""
"","","","","","","","","","","","","24.69","35.25","","","","","1156.5","31.8","1156.5","31.8","",""
"","","","","","","","","","","","","24.7","35.25","","","","","1157","31.78","1157","31.78","",""
"","","","","","","","","","","","","24.71","35.25","","","","","1157.5","31.7","1157.5","31.7","",""
"","","","","","","","","","","","","24.73","35.25","","","","","1158","31.78","1158","31.78","",""
"","","","","","","","","","","","","24.74","35.25","","","","","1158.5","31.78","1158.5","31.78","",""
"","","","","","","","","","","","","24.75","35.25","","","","","1159","31.82","1159","31.82","",""
"","","","","","","","","","","","","24.76","35.25","","","","","1159.5","31.82","1159.5","31.82","",""
"","","","","","","","","","","","","24.77","35.25","","","","","1160","31.78","1160","31.78","",""
"","","","","","","","","","","","","24.78","35.25","","","","","1160.5","31.76","1160.5","31.76","",""
"","","","","","","","","","","","","24.79","35.25","","","","","1161","31.77","1161","31.77","",""
"","","","","","","","","","","","","24.8","35.25","","","","","1161.5","31.8","1161.5","31.8","",""
"","","","","","","","","","","","","24.81","35.25","","","","","1162","31.82","1162","31.82","",""
"","","","","","","","","","","","","24.82","35.25","","","","","1162.5","31.8","1162.5","31.8","",""
"","","","","","","","","","","","","24.83","35.25","","","","","1163","31.76","1163","31.76","",""
"","","","","","","","","","","","","24.84","35.25","","","","","1163.5","31.78","1163.5","31.78","",""
"","","","","","","","","","","","","24.85","35.25","","","","","1164","31.8","1164","31.8","",""
"","","","","","","","","","","","","24.86","35.25","","","","","1164.5","31.84","1164.5","31.84","",""
"","","","","","","","","","","","","24.87","35.25","","","","","1165","31.83","1165","31.83","",""
"","","","","","","","","","","","","24.89","35.25","","","","","1165.5","31.84","1165.5","31.84","",""
"","","","","","","","","","","","","24.9","35.25","","","","","1166","31.8","1166","31.8","",""
"","","","","","","","","","","","","24.91","35.25","","","","","1166.5","31.8","1166.5","31.8","",""
"","","","","","","","","","","","","24.92","35.25","","","","","1167","31.82","1167","31.82","",""
"","","","","","","","","","","","","24.93","35.25","","","","","1167.5","31.82","1167.5","31.82","",""
"","","","","","","","","","","","","24.94","35.25","","","","","1168","31.87","1168","31.87","",""
"","","","","","","","","","","","","24.95","35.25","","","","","1168.5","31.8","1168.5","31.8","",""
"","","","","","","","","","","","","24.96","35.25","","","","","1169","31.76","1169","31.76","",""
"","","","","","","","","","","","","24.97","35.25","","","","","1169.5","31.8","1169.5","31.8","",""
"","","","","","","","","","","","","24.98","35.25","","","","","1170","31.8","1170","31.8","",""
"","","","","","","","","","","","","24.99","35.25","","","","","1170.5","31.87","1170.5","31.87","",""
"","","","","","","","","","","","","25","35.25","","","","","1171","31.76","1171","31.76","",""
"","","","","","","","","","","","","25.01","35.25","","","","","1171.5","31.76","1171.5","31.76","",""
"","","","","","","","","","","","","25.02","35.25","","","","","1172","31.77","1172","31.77","",""
"","","","","","","","","","","","","25.04","35.25","","","","","1172.5","31.87","1172.5","31.87","",""
"","","","","","","","","","","","","25.05","35.25","","","","","1173","31.83","1173","31.83","",""
"","","","","","","","","","","","","25.06","35.25","","","","","1173.5","31.83","1173.5","31.83","",""
"","","","","","","","","","","","","25.07","35.25","","","","","1174","31.82","1174","31.82","",""
"","","","","","","","","","","","","25.08","35.25","","","","","1174.5","31.83","1174.5","31.83","",""
"","","","","","","","","","","","","25.09","35.25","","","","","1175","31.8","1175","31.8","",""
"","","","","","","","","","","","","25.1","35.25","","","","","1175.5","31.84","1175.5","31.84","",""
"","","","","","","","","","","","","25.11","35.25","","","","","1176","31.82","1176","31.82","",""
"","","","","","","","","","","","","25.12","35.25","","","","","1176.5","31.82","1176.5","31.82","",""
"","","","","","","","","","","","","25.13","35.25","","","","","1177","31.8","1177","31.8","",""
"","","","","","","","","","","","","25.14","35.25","","","","","1177.5","31.8","1177.5","31.8","",""
"","","","","","","","","","","","","25.15","35.25","","","","","1178","31.8","1178","31.8","",""
"","","","","","","","","","","","","25.16","35.25","","","","","1178.5","31.84","1178.5","31.84","",""
"","","","","","","","","","","","","25.17","35.25","","","","","1179","31.82","1179","31.82","",""
"","","","","","","","","","","","","25.19","35.25","","","","","1179.5","31.82","1179.5","31.82","",""
"","","","","","","","","","","","","25.2","35.25","","","","","1180","31.83","1180","31.83","",""
"","","","","","","","","","","","","25.21","35.25","","","","","1180.5","31.91","1180.5","31.91","",""
"","","","","","","","","","","","","25.22","35.25","","","","","1181","31.88","1181","31.88","",""
"","","","","","","","","","","","","25.23","35.25","","","","","1181.5","31.82","1181.5","31.82","",""
"","","","","","","","","","","","","25.24","35.25","","","","","1182","31.83","1182","31.83","",""
"","","","","","","","","","","","","25.25","35.25","","","","","1182.5","31.83","1182.5","31.83","",""
"","","","","","","","","","","","","25.26","35.25","","","","","1183","31.88","1183","31.88","",""
"","","","","","","","","","","","","25.27","35.25","","","","","1183.5","31.87","1183.5","31.87","",""
"","","","","","","","","","","","","25.28","35.25","","","","","1184","31.87","1184","31.87","",""
"","","","","","","","","","","","","25.29","35.25","","","","","1184.5","31.87","1184.5","31.87","",""
"","","","","","","","","","","","","25.3","35.25","","","","","1185","31.76","1185","31.76","",""
"","","","","","","","","","","","","25.31","35.25","","","","","1185.5","31.83","1185.5","31.83","",""
"","","","","","","","","","","","","25.32","35.25","","","","","1186","31.87","1186","31.87","",""
"","","","","","","","","","","","","25.34","35.25","","","","","1186.5","31.88","1186.5","31.88","",""
"","","","","","","","","","","","","25.35","35.25","","","","","1187","31.83","1187","31.83","",""
"","","","","","","","","","","","","25.36","35.25","","","","","1187.5","31.88","1187.5","31.88","",""
"","","","","","","","","","","","","25.37","35.5","","","","","1188","31.83","1188","31.83","",""
"","","","","","","","","","","","","25.38","35.5","","","","","1188.5","31.86","1188.5","31.86","",""
"","","","","","","","","","","","","25.39","35.5","","","","","1189","31.94","1189","31.94","",""
"","","","","","","","","","","","","25.4","35.25","","","","","1189.5","31.87","1189.5","31.87","",""
"","","","","","","","","","","","","25.41","35.25","","","","","1190","31.87","1190","31.87","",""
"","","","","","","","","","","","","25.42","35.5","","","","","1190.5","31.89","1190.5","31.89","",""
"","","","","","","","","","","","","25.43","35.5","","","","","1191","31.91","1191","31.91","",""
"","","","","","","","","","","","","25.44","35.5","","","","","1191.5","31.89","1191.5","31.89","",""
"","","","","","","","","","","","","25.45","35.25","","","","","1192","31.89","1192","31.89","",""
"","","","","","","","","","","","","25.46","35.5","","","","","1192.5","31.89","1192.5","31.89","",""
"","","","","","","","","","","","","25.47","35.5","","","","","1193","31.86","1193","31.86","",""
"","","","","","","","","","","","","25.49","35.5","","","","","1193.5","31.84","1193.5","31.84","",""
"","","","","","","","","","","","","25.5","35.25","","","","","1194","31.89","1194","31.89","",""
"","","","","","","","","","","","","25.51","35.5","","","","","1194.5","31.83","1194.5","31.83","",""
"","","","","","","","","","","","","25.52","35.5","","","","","1195","31.82","1195","31.82","",""
"","","","","","","","","","","","","25.53","35.5","","","","","1195.5","31.88","1195.5","31.88","",""
"","","","","","","","","","","","","25.54","35.5","","","","","1196","31.95","1196","31.95","",""
"","","","","","","","","","","","","25.55","35.5","","","","","1196.5","31.89","1196.5","31.89","",""
"","","","","","","","","","","","","25.56","35.5","","","","","1197","31.86","1197","31.86","",""
"","","","","","","","","","","","","25.57","35.5","","","","","1197.5","31.91","1197.5","31.91","",""
"","","","","","","","","","","","","25.58","35.25","","","","","1198","31.91","1198","31.91","",""
"","","","","","","","","","","","","25.59","35.5","","","","","1198.5","31.87","1198.5","31.87","",""
"","","","","","","","","","","","","25.6","35.5","","","","","1199","31.95","1199","31.95","",""
"","","","","","","","","","","","","25.61","35.5","","","","","1199.5","31.91","1199.5","31.91","",""
"","","","","","","","","","","","","25.62","35.5","","","","","1200","31.91","1200","31.91","",""
"","","","","","","","","","","","","25.64","35.5","","","","","1200.5","31.89","1200.5","31.89","",""
"","","","","","","","","","","","","25.65","35.5","","","","","1201","31.91","1201","31.91","",""
"","","","","","","","","","","","","25.66","35.5","","","","","1201.5","31.93","1201.5","31.93","",""
"","","","","","","","","","","","","25.67","35.5","","","","","1202","31.96","1202","31.96","",""
"","","","","","","","","","","","","25.68","35.5","","","","","1202.5","31.95","1202.5","31.95","",""
"","","","","","","","","","","","","25.69","35.5","","","","","1203","31.94","1203","31.94","",""
"","","","","","","","","","","","","25.7","35.5","","","","","1203.5","31.96","1203.5","31.96","",""
"","","","","","","","","","","","","25.71","35.5","","","","","1204","31.89","1204","31.89","",""
